Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category
PAENG,2022,6,NEGROS OCCIDENTAL,VICTORIAS CITY,3,11,2,,,,0,0,0,,,,
PAENG,2022,8,NORTHERN SAMAR,VICTORIAS CITY,240,770,1,,,,1,37,38,,,,
PAENG,2022,5,CATANDUANES,VIGA,324,1246,14,,,,5,28,33,,,,
PAENG,2022,8,LEYTE,VILLABA,0,0,0,,,,,,,,,,
PAENG,2022,10,MISAMIS ORIENTAL,VILLANUEVA,,,,,,,10,33,43,70,722498.8,"['FAMILY KIT', 'SHELTER REPAIR KIT']","['OTHERS', 'SHELTER KIT']"
PAENG,2022,9,MISAMIS ORIENTAL,VILLANUEVA,28,140,2,,,,,,,,,,
PAENG,2022,8,SAMAR,VILLAREAL,0,0,0,,,,,,,,,,
PAENG,2022,2,NUEVA VIZCAYA,VILLAVERDE,91,309,4,,,,3,4,7,91,50960,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PAENG,2022,5,CAMARINES NORTE,VINZONS,2740,10949,21,,,,46,603,649,,,,
PAENG,2022,5,CATANDUANES,VIRAC,3350,12239,38,,,,,,,,,,
PAENG,2022,9,ZAMBOANGA CITY,ZAMBOANGA CITY,13595,67750,38,3,0,0,90,0,90,37150,11358754.72,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'FINANCIAL', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'SLEEPING KIT']"
PAENG,2022,6,ILOILO,ZARRAGA,4698,16182,24,1,0,0,8,92,100,4400,4175400,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
PAENG,2022,8,SAMAR,ZUMARRAGA,0,0,0,,,,,,,,,,
PEPITO,2020,2,QUIRINO,AGLIPAY,3,9,2,,,,,,,,,,
PEPITO,2020,2,NUEVA VIZCAYA,ARITAO,12,40,4,,,,,,,,,,
PEPITO,2020,2,ISABELA,AURORA,7,26,1,,,,,,,,,,
PEPITO,2020,Car,BENGUET,BAGUIO CITY,,,,,,,1,0,1,,,,
PEPITO,2022,Car,BENGUET,BAGUIO CITY,1,3,1,,,,,,,,,,
PEPITO,2020,3,AURORA,BALER,18,86,6,,,,,,,,500,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2020,2,NUEVA VIZCAYA,BAMBANG,17,75,3,,,,0,1,1,,,,
PEPITO,2020,2,ISABELA,BENITO SOLIVEN,4,11,1,,,,,,,,,,
PEPITO,2020,4A,QUEZON,BUENAVISTA,,,,,,,,,,,94000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PEPITO,2022,4A,QUEZON,BUENAVISTA,42,189,2,,,,,,,,,,
PEPITO,2020,3,NUEVA ECIJA,CABANATUAN CITY,6487,30887,20,,,,,,,,212573,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2020,2,QUIRINO,CABARROGUIS,27,79,2,,,,,,,,,,
PEPITO,2020,2,ISABELA,CABATUAN,6,16,3,,,,,,,,,,
PEPITO,2020,4A,QUEZON,CALAUAG,,,,,,,,,,,346000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PEPITO,2022,4A,QUEZON,CALAUAG,522,2305,13,,,,,,,,,,
PEPITO,2020,3,AURORA,CASIGURAN,114,452,7,,,,,,,,3882,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2020,4A,QUEZON,CATANAUAN,,,,,,,,,,,903000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PEPITO,2022,4A,QUEZON,CATANAUAN,1829,9145,12,,,,,,,,,,
PEPITO,2020,2,ISABELA,CORDON,1,2,1,,,,,,,,,,
PEPITO,2020,3,AURORA,DILASAG,4,12,2,,,,,,,,160,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2020,3,AURORA,DINALUNGAN,91,253,6,,,,,,,,,,
PEPITO,2020,2,ISABELA,DINAPIGUE,63,213,3,,,,,,,,,,
PEPITO,2020,3,AURORA,DINGALAN,67,293,6,,,,,,,,,,
PEPITO,2020,2,NUEVA VIZCAYA,DUPAX DEL NORTE,2,6,1,,,,,,,,,,
PEPITO,2020,4A,QUEZON,GENERAL LUNA,,,,,,,1,1,2,,,,
PEPITO,2022,4A,QUEZON,GENERAL LUNA,29,158,3,,,,,,,,,,
PEPITO,2020,4A,QUEZON,GUMACA,,,,,,,,,,,173000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PEPITO,2022,4A,QUEZON,GUMACA,258,965,13,,,,,,,,,,
PEPITO,2020,2,ISABELA,ILAGAN CITY,42,139,5,,,,,,,,,,
PEPITO,2020,2,ISABELA,JONES,15,52,2,,,,,,,,,,
PEPITO,2020,2,NUEVA VIZCAYA,KAYAPA,,,,,,,0,3,3,,,,
PEPITO,2020,3,NUEVA ECIJA,LICAB,2778,9414,6,,,,,,,,,,
PEPITO,2020,4A,QUEZON,LOPEZ,,,,,,,3,3,6,,940000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PEPITO,2022,4A,QUEZON,LOPEZ,1637,6861,39,,,,,,,,,,
PEPITO,2020,2,ISABELA,MACONACON,218,684,8,,,,,,,,,,
PEPITO,2020,2,QUIRINO,MADDELA,16,53,3,,,,,,,,,,
PEPITO,2020,3,AURORA,MARIA AURORA,4,19,2,,,,,,,,,,
PEPITO,2020,3,PAMPANGA,MASANTOL,14157,68467,26,,,,,,,,,,
PEPITO,2020,2,NUEVA VIZCAYA,QUEZON,3,10,1,,,,,,,,,,
PEPITO,2022,4A,QUEZON,REAL,5,23,1,,,,,,,,,,
PEPITO,2020,2,CAGAYAN,RIZAL,115,410,2,,,,,,,,,,
PEPITO,2020,2,ISABELA,SAN GUILLERMO,76,262,10,,,,,,,,,,
PEPITO,2020,2,ISABELA,SAN ISIDRO,23,99,1,,,,,,,,,,
PEPITO,2020,3,NUEVA ECIJA,SAN ISIDRO,457,2285,2,,,,,,,,,,
PEPITO,2020,3,AURORA,SAN LUIS,10,39,3,,,,,,,,946,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2020,2,ISABELA,SAN MARIANO,31,138,3,,,,,,,,,,
PEPITO,2020,3,BULACAN,SAN MIGUEL,4235,23935,25,,,,,,,,183600,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2021,4A,LAGUNA,SANTA CRUZ,2,9,1,,,,,,,,,,
PEPITO,2020,2,ISABELA,SANTIAGO CITY,104,460,1,,,,,,,,,,
PEPITO,2020,4A,QUEZON,TAGKAWAYAN,,,,,,,,,,,634500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
PEPITO,2022,4A,QUEZON,TAGKAWAYAN,1350,6750,8,,,,,,,,,,
PEPITO,2020,3,NUEVA ECIJA,TALAVERA,40,174,3,,,,,,,,18000,['NOT SPECIFIED'],['NOT SPECIFIED']
PEPITO,2020,2,CAGAYAN,TUGUEGARAO CITY,58,255,2,,,,,,,,,,
QUINTA,2020,S,OCCIDENTAL MINDORO,ABRA DE ILOG,,,,,,,21,461,482,0,49920,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,2,CAGAYAN,ABULUG,8,40,1,,,,,,,8,3763.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4A,QUEZON,AGDANGAN,25,13,5,,,,0,4,4,,,,
QUINTA,2020,4A,BATANGAS,AGONCILLO,29,125,2,,,,,,,,,,
QUINTA,2020,4A,QUEZON,ALABAT,457,1710,20,,,,,,,0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,LAGUNA,ALAMINOS,65,269,7,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,ALCANTARA,3,14,1,,,,,,,,,,
QUINTA,2020,6,ILOILO,ALIMODIAN,10,44,4,,,,1,9,10,,,,
QUINTA,2020,4A,BATANGAS,ALITAGTAG,5,18,1,,,,,,,,,,
QUINTA,2020,2,CAGAYAN,ALLACAPAN,29,120,1,,,,,,,,,,
QUINTA,2020,8,BILIRAN,ALMERIA,2,8,0,,,,2,0,2,,,,
QUINTA,2020,3,PAMPANGA,ARAYAT,252,1175,2,,,,,,,,,,
QUINTA,2020,5,MASBATE,AROROY,0,0,0,,,,,,,,,,
QUINTA,2020,Car,IFUGAO,ASIPULO,,,,1,1,0,,,,,,,
QUINTA,2020,4A,QUEZON,ATIMONAN,163,590,18,,,,0,27,27,0,69200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,2,ISABELA,AURORA,4,23,1,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,BAAO,2658,10856,30,,,,42,635,677,,,,
QUINTA,2020,5,ALBAY,BACACAY,2266,8354,28,0,1,0,20,447,467,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,BACO,2225,10981,10,0,2,0,92,1932,2024,1469,357050,"['FAMILY FOOD PACK', 'MALONG', 'RICE ASSISTANCE']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,5,CATANDUANES,BAGAMANOC,602,3637,17,,,,26,552,578,,,,
QUINTA,2020,2,CAGAYAN,BAGGAO,5,12,1,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,BALATAN,402,1643,11,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,BALAYAN,268,1125,33,,,,,,,,,,
QUINTA,2020,5,MASBATE,BALENO,30,123,1,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,BALETE,10,37,2,,,,,,,,,,
QUINTA,2020,5,MASBATE,BALUD,0,0,0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,BANTON,709,2717,14,,,,12,98,110,601,375000,"['FAMILY FOOD PACK', 'MALONG', 'RICE ASSISTANCE']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,5,CATANDUANES,BARAS,1868,6151,26,,,,108,1083,1191,,,,
QUINTA,2020,6,ANTIQUE,BARBAZA,74,300,8,,,,,,,,,,
QUINTA,2020,5,SORSOGON,BARCELONA,283,1107,21,,,,,,,,,,
QUINTA,2020,7,NEGROS ORIENTAL,BASAY,900,4275,3,,,,,,,0,450000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4B,ORIENTAL MINDORO,BASUD,517,2493,5,,,,17,500,517,600,225000,"['FAMILY FOOD PACK', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,5,CAMARINES NORTE,BASUD,9,30,1,,,,0,9,9,,,,
QUINTA,2020,4A,BATANGAS,BATANGAS CITY,444,1758,12,1,2,0,,,,0,128694,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,CAMARINES SUR,BATO,2355,9798,19,,,,10,77,87,,,,
QUINTA,2020,5,CATANDUANES,BATO,1920,7410,22,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,BATUAN,211,904,25,,,,40,143,183,,,,
QUINTA,2020,5,MASBATE,BATUAN,8,38,2,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,BAY,17,53,5,,,,,,,,,,
QUINTA,2020,7,NEGROS ORIENTAL,BAYAWAN CITY,184,735,5,,,,6,1,7,,,,
QUINTA,2020,4A,LAGUNA,BIÑAN,1,8,1,,,,,,,,,,
QUINTA,2020,4A,RIZAL,BINANGONAN,13,50,1,,,,,,,,,,
QUINTA,2020,4B,MARINDUQUE,BOAC,2944,14561,28,,,,112,2796,2908,7895,0,"['CANNED GOOD', 'DIESEL', 'GASOLINE', 'GROCERY PACK', 'RICE ASSISTANCE']","['FAMILY FOOD PACK', 'LOGISTICAL SUPPORT']"
QUINTA,2020,5,CAMARINES SUR,BOMBON,137,561,7,,,,,,,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,BONGABONG,577,2698,5,,,,44,263,307,,,,
QUINTA,2020,4A,QUEZON,BUENAVISTA,367,1337,15,,,,,,,,,,
QUINTA,2020,4B,MARINDUQUE,BUENAVISTA,1245,5666,11,0,6,0,118,1117,1235,,,,
QUINTA,2020,5,CAMARINES SUR,BUHI,800,3735,122,,,,36,649,685,,,,
QUINTA,2020,5,CAMARINES SUR,BULA,1169,4940,22,,,,10,283,293,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,BULALACAO,456,1823,8,,,,57,220,277,500,225000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,5,SORSOGON,BULAN,289,1257,9,,,,,,,,,,
QUINTA,2020,5,SORSOGON,BULUSAN,181,703,22,,,,,,,,,,
QUINTA,2020,3,NUEVA ECIJA,CABANATUAN CITY,496,2295,2,,,,,,,0,160362,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,CAMARINES SUR,CABUSAO,620,2227,9,,,,3,77,80,,,,
QUINTA,2020,8,BILIRAN,CAIBIRAN,18,90,0,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,CAJIDIOCAN,15,46,2,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,CALABANGA,906,3473,24,1,0,0,16,301,317,,,,
QUINTA,2020,4A,BATANGAS,CALACA CITY,803,2755,38,,,,3,46,49,,,,
QUINTA,2020,4A,LAGUNA,CALAMBA CITY,325,1285,11,,,,0,14,14,,,,
QUINTA,2020,Car,APAYAO,CALANASAN,22,120,3,,,,2,0,2,0,458482,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,ORIENTAL MINDORO,CALAPAN,7179,36521,12,,,,525,6654,7179,76,34200,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4A,BATANGAS,CALATAGAN,109,503,7,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,CALATRAVA,16,74,2,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CALAUAG,677,3396,29,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,CALAUAN,17,67,5,,,,,,,,,,
QUINTA,2020,3,BULACAN,CALUMPIT,19005,76019,28,,,,,,,0,4000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,ALBAY,CAMALIG,1167,3744,4,,,,13,685,698,,,,
QUINTA,2020,5,CAMARINES SUR,CAMALIGAN,142,587,8,,,,3,76,79,,,,
QUINTA,2020,5,CAMARINES SUR,CANAMAN,685,3425,18,,,,7,678,685,,,,
QUINTA,2020,3,PAMPANGA,CANDABA,5411,21441,12,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CANDELARIA,54,238,7,,,,1,35,36,,,,
QUINTA,2020,5,CAMARINES NORTE,CAPALONGA,21,86,5,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,CARAMOAN,214,976,12,,,,5,60,65,,,,
QUINTA,2020,5,CATANDUANES,CARAMOAN,714,3460,26,0,1,0,13,77,90,,,,
QUINTA,2020,4A,RIZAL,CARDONA,1,5,1,,,,,,,,,,
QUINTA,2020,6,ILOILO,CARLES,240,1043,3,1,0,0,,,,,,,
QUINTA,2020,4A,CAVITE,CARMONA,3,15,1,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CASIGURAN,74,74,0,,,,,,,,,,
QUINTA,2020,5,SORSOGON,CASIGURAN,153,637,7,,,,0,74,74,,,,
QUINTA,2020,5,SORSOGON,CASTILLA,887,3041,15,,,,,,,,,,
QUINTA,2020,5,MASBATE,CATAINGAN,16,53,1,,,,,,,,,,
QUINTA,2020,4A,QUEZON,CATANAUAN,1402,7002,29,,,,28,920,948,,,,
QUINTA,2020,4A,LAGUNA,CAVINTI,9,39,6,,,,0,1,1,,,,
QUINTA,2020,4A,QUEZON,CAWAYAN,2,2,0,,,,,,,,,,
QUINTA,2020,5,MASBATE,CAWAYAN,289,1221,17,,,,0,2,2,,,,
QUINTA,2020,2,CAGAYAN,CLAVERIA,6168,23816,42,,,,4,3,7,1500,705225,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,5,MASBATE,CLAVERIA,68,318,5,,,,0,3,3,,,,
QUINTA,2020,4B,ROMBLON,CONCEPCION,234,936,1,,,,3,231,234,,,,
QUINTA,2020,4B,ROMBLON,CORCUERA,107,292,4,,,,,,,,,,
QUINTA,2020,4B,PALAWAN,CORDON,46,180,4,1,0,0,,,,,,,
QUINTA,2020,4A,BATANGAS,CUENCA,19,75,4,,,,,,,,,,
QUINTA,2020,6,ANTIQUE,CULASI,130,517,9,,,,,,,0,37465,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,PALAWAN,CULION,59,216,8,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,DAET,54,248,4,,,,,,,,,,
QUINTA,2020,5,ALBAY,DARAGA,25,149,2,,,,4,1,5,,,,
QUINTA,2020,5,CAMARINES SUR,DEL GALLEGO,143,700,4,,,,,,,,,,
QUINTA,2020,5,MASBATE,DIMASALANG,0,0,0,,,,,,,,,,
QUINTA,2020,3,AURORA,DINGALAN,51,182,4,,,,,,,,,,
QUINTA,2020,6,ILOILO,DINGLE,18,71,3,,,,,,,,,,
QUINTA,2020,3,AURORA,DIPACULAO,,,,,,,,,,0,36000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4A,QUEZON,DOLORES,675,2678,16,,,,7,668,675,,,,
QUINTA,2020,5,SORSOGON,DONSOL,899,3574,23,,,,8,211,219,,,,
QUINTA,2020,6,ILOILO,DUMANGAS,587,3521,5,,,,,,,,,,
QUINTA,2020,4B,PALAWAN,DUMARAN,2,14,1,,,,,,,1,1000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4B,PALAWAN,EL NIDO,7,35,1,1,0,0,,,,1,55000,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,MASBATE,ESPERANZA,259,1063,14,,,,,,,,,,
QUINTA,2020,4A,LAGUNA,FAMY,1,3,1,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,FERROL,12,60,1,,,,0,12,12,,,,
QUINTA,2020,5,CAMARINES SUR,GAINZA,232,723,8,,,,3,1,4,,,,
QUINTA,2020,3,NUEVA ECIJA,GAPAN CITY,186,843,1,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,GARCHITORENA,608,2635,9,,,,,,,,,,
QUINTA,2020,4B,MARINDUQUE,GASAN,1465,6968,13,0,0,1,67,1361,1428,912,398060,"['ENERGEN', 'FAMILY FOOD PACK', 'RICE ASSISTANCE', 'SARDINES', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'SLEEPING KIT']"
QUINTA,2020,4A,QUEZON,GENERAL LUNA,629,2150,27,,,,2,89,91,,,,
QUINTA,2020,4A,CAVITE,GENERAL TRIAS CITY,16,80,3,,,,,,,,,,
QUINTA,2020,5,CATANDUANES,GIGMOTO,957,3509,8,3,0,1,,,,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,GLORIA,3980,19847,3,,,,797,3183,3980,1200,450000,"['FAMILY FOOD PACK', 'MALONG']","['CLOTHING KIT', 'FAMILY FOOD PACK']"
QUINTA,2020,5,CAMARINES SUR,GOA,1843,8603,31,,,,24,1816,1840,,,,
QUINTA,2020,5,SORSOGON,GUBAT,546,2152,17,,,,,,,,,,
QUINTA,2020,6,ILOILO,GUIMBAL,28,132,1,,,,,,,0,16800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,QUEZON,GUINAYANGAN,343,1082,122,,,,,,,0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,ALBAY,GUINOBATAN,1882,6120,17,,,,11,339,350,,,,
QUINTA,2020,4A,QUEZON,GUMACA,1653,5809,43,,,,2,58,60,0,242200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,6,ANTIQUE,HAMTIC,794,2882,11,,,,3,50,53,808,301320,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
QUINTA,2020,6,NEGROS OCCIDENTAL,HINOBA AN,375,1557,9,,,,3,42,45,0,14640,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,BATANGAS,IBAAN,56,191,4,,,,,,,,,,
QUINTA,2020,6,ILOILO,ILOILO CITY,43,135,5,,,,,,,0,9000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,CAMARINES SUR,IRIGA CITY,357,996,3,,,,7,2,9,,,,
QUINTA,2020,5,SORSOGON,IROSIN,236,1086,12,,,,,,,,,,
QUINTA,2020,6,NEGROS OCCIDENTAL,ISABELA,144,495,4,,,,,,,0,56147,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,3,NUEVA ECIJA,JAEN,422,1488,1,,,,,,,,,,
QUINTA,2020,6,ILOILO,JANIUAY,116,605,10,,,,3,5,8,0,50800,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,QUEZON,JOMALIG,10,41,2,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,JOSE PANGANIBAN,110,468,7,,,,,,,,,,
QUINTA,2020,5,ALBAY,JOVELLAR,545,1222,4,,,,9,278,287,,,,
QUINTA,2020,5,SORSOGON,JUBAN,1393,5175,14,,,,,,,,,,
QUINTA,2020,4B,PALAWAN,KALAYAAN,24,92,1,,,,,,,1,8286,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,4A,CAVITE,KAWIT,2,10,1,,,,2,0,2,,,,
QUINTA,2020,3,TARLAC,LA PAZ,599,2651,2,,,,,,,0,52879,['NOT SPECIFIED'],['NOT SPECIFIED']
QUINTA,2020,5,CAMARINES NORTE,LABO,228,820,15,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,LAGONOY,294,1216,12,,,,0,7,7,,,,
QUINTA,2020,6,ANTIQUE,LAUA AN,14,67,1,,,,,,,0,13020,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,ALBAY,LEGAZPI CITY,1331,4913,5,,,,13,304,317,,,,
QUINTA,2020,4A,BATANGAS,LEMERY,89,357,9,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,LIAN,28,110,4,,,,,,,,,,
QUINTA,2020,6,ANTIQUE,LIBERTAD,104,369,2,,,,,,,0,31200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,CAMARINES SUR,LIBMANAN,1333,5771,42,,,,39,1246,1285,,,,
QUINTA,2020,5,ALBAY,LIBON,346,1229,12,,,,12,291,303,,,,
QUINTA,2020,5,ALBAY,LIGAO CITY,309,1214,8,,,,11,259,270,,,,
QUINTA,2020,4A,LAGUNA,LILIW,47,178,3,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,LIPA CITY,121,579,6,,,,1,27,28,,,,
QUINTA,2020,4A,BATANGAS,LOBO,2066,8982,26,,,,59,518,577,0,105000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4B,OCCIDENTAL MINDORO,LOOC,9,10,1,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,LOOC,55,245,5,,,,1,54,55,,,,
QUINTA,2020,4A,QUEZON,LOPEZ,994,3317,27,,,,,,,0,242200,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,4A,LAGUNA,LOS BAÑOS,98,407,10,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,LUBANG,,,,,,,8,649,657,0,327250,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
QUINTA,2020,4A,QUEZON,LUCBAN,8,37,3,,,,1,6,7,,,,
QUINTA,2020,4A,QUEZON,LUCENA,1087,4781,16,,,,1,1,2,,,,
QUINTA,2020,4A,LAGUNA,LUISIANA,2,12,1,,,,,,,,,,
QUINTA,2020,Car,APAYAO,LUNA,22,79,1,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,LUPI,49,203,3,,,,1,40,41,,,,
QUINTA,2020,4A,BATANGAS,MABINI,70,599,1,,,,,,,,,,
QUINTA,2020,3,PAMPANGA,MACABEBE,11935,50572,23,,,,,,,,,,
QUINTA,2020,4A,QUEZON,MACALELON,55,210,5,,,,,,,,,,
QUINTA,2020,4A,CAVITE,MAGALLANES,9,45,1,,,,3,6,9,,,,
QUINTA,2020,5,SORSOGON,MAGALLANES,471,1913,12,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,MAGARAO,173,772,12,,,,8,44,52,,,,
QUINTA,2020,4A,LAGUNA,MAGDALENA,28,67,4,,,,,,,,,,
QUINTA,2020,4B,ROMBLON,MAGDIWANG,38,165,1,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,MAGSAYSAY,2,4,2,1,0,0,0,2,2,0,140850,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
QUINTA,2020,4A,LAGUNA,MAJAYJAY,46,170,8,,,,,,,,,,
QUINTA,2020,5,ALBAY,MALILIPOT,1383,4754,15,,,,41,149,190,,,,
QUINTA,2020,5,ALBAY,MALINAO,1064,5320,21,,,,101,957,1058,,,,
QUINTA,2020,4A,BATANGAS,MALVAR,21,108,3,,,,,,,,,,
QUINTA,2020,4B,OCCIDENTAL MINDORO,MAMBURAO,7,8,1,,,,,,,,,,
QUINTA,2020,5,MASBATE,MANDAON,0,0,0,,,,,,,,,,
QUINTA,2020,5,ALBAY,MANITO,1698,8166,15,,,,27,491,518,,,,
QUINTA,2020,4B,ORIENTAL MINDORO,MANSALAY,105,443,6,,,,7,40,47,,,,
QUINTA,2020,3,PAMPANGA,MASANTOL,13337,67378,26,,,,,,,,,,
QUINTA,2020,5,MASBATE,MASBATE CITY,0,0,0,,,,,,,,,,
QUINTA,2020,4A,BATANGAS,MATAAS NA KAHOY,21,112,3,,,,,,,,,,
QUINTA,2020,5,SORSOGON,MATNOG,275,1215,14,,,,,,,,,,
QUINTA,2020,4A,QUEZON,MAUBAN,61,215,11,1,0,0,4,15,19,,,,
QUINTA,2020,4A,CAVITE,MENDEZ,17,85,2,,,,,,,,,,
QUINTA,2020,5,CAMARINES NORTE,MERCEDES,201,781,10,,,,,,,,,,
QUINTA,2020,6,ILOILO,MIAGAO,13,87,4,,,,2,2,4,0,10600,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,5,MASBATE,MILAGROS,0,0,0,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,MILAOR,919,4630,20,,,,1,64,65,,,,
QUINTA,2020,5,CAMARINES SUR,MINALABAC,464,1891,9,,,,20,6,26,,,,
QUINTA,2020,5,MASBATE,MOBO,0,0,0,,,,,,,,,,
QUINTA,2020,4B,MARINDUQUE,MOGPOG,2039,10028,19,1,1,0,106,1929,2035,,,,
QUINTA,2020,6,NEGROS OCCIDENTAL,MOISES PADILLA,42,170,1,,,,,,,,,,
QUINTA,2020,5,MASBATE,MONREAL,72,322,3,,,,,,,,,,
QUINTA,2020,4A,QUEZON,MULANAY,881,3760,26,,,,51,635,686,0,173000,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
QUINTA,2020,Ncr,NCR,MUNTINLUPA,183,714,7,,,,,,,,,,
QUINTA,2020,5,CAMARINES SUR,NABUA,737,3019,30,,,,12,333,345,,,,
QUINTA,2020,5,CAMARINES SUR,NAGA CITY,831,3212,15,,,,,,,,,,
